FullState,Jeweller,Address,City,StateCode,Zip
 Trinity,Alexander's Jewelry & Coin Investors," 2314 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Gurley,Tennessee Valley Jewelry," 7950 Highway 72 W Ste H,"," Madison,", AL , 35758
 Gurley,Guntersville Pawn," 12777 US Highway 431,"," Guntersville,", AL , 35976
 Gurley,Swords Jewelry," 384 Gunter Ave,"," Guntersville,", AL , 35976
 Shannon,Rimani Collection," 900 7th St. West,"," Birmingham,", AL , 35204
 Shannon,Busby Jewelers," 673 Rockhurst Dr,"," Birmingham,", AL , 35209
 Shannon,A Rabbits Tale Inc," 775 Brookwood Vlg,"," Birmingham,", AL , 35209
 Shannon,Martinear Jewelers," 728 3rd Ave W # B-1,"," Birmingham,", AL , 35204
 Shannon,James Avery Jewelry," 220 Summit Pl #170,"," Birmingham,", AL , 35243
 Shannon,Southern Coin & Collectibles," 3081 Lorna Rd Ste 100,"," Birmingham,", AL , 35216
 Shannon,Martinear Jewelers," 2414 2nd Ave N,"," Birmingham,", AL , 35203
 Shannon,Sander's Jewelry," 2000A Southbridge Pkwy Ste 420,"," Birmingham,", AL , 35209
 Woodville,Genesis Gemstones and Jewerly," 555 Executive Dr NW,"," Huntsville,", AL , 35816
 Gulf Shores,Rock N 86," 9975 Woodie Ln,"," Irvington,", AL , 36544
 Gulf Shores,Southern Bullion Coin And Jewelry," 3698 Airport Blvd,"," Mobile,", AL , 36608
 Gulf Shores,Mobile Bay Coins," 2104 Government St,"," Mobile,", AL , 36606
 Gulf Shores,Goldstein's Jewelry," 887 Hillcrest Rd,"," Mobile,", AL , 36695
 Gurley,Griffins Jewelers," 11611 US Highway 431,"," Guntersville,", AL , 35976
 Gurley,Magnolia Jewelers," 204 N Brindlee Mountain Pkwy,"," Arab,", AL , 35016
 Gurley,Arab Jewelry & Pawn Shop," 50 N Main St,"," Arab,", AL , 35016
 Gurley,True Quality Jewelry," 8 Bronte Dr,"," Taft,", TN , 38488
 Gurley,Sprays Jewelers," 1822 Huntsville Hwy,"," Fayetteville,", TN , 37334
 Valhermoso Springs,Pandora Jewelry," 315 The Bridge St,"," Huntsville,", AL , 35806
 Valhermoso Springs,Enise.kitsylane.com," 3518 Rosedale Dr NW,"," Huntsville,", AL , 35810
 Valhermoso Springs,Mamas New Hobby," 1501 Jordan Lane,"," Huntsville,", AL , 35816
 Valhermoso Springs,Super Pawn," 4210 Oakwood Ave NW,"," Huntsville,", AL , 35810
 Guntersville,Southern Bullion Coin & Jewelry," 4710 University Dr NW,"," Huntsville,", AL , 35816
 Guntersville,Crown Jewelers Inc," 2801 Memorial Pkwy SW Ste 302,"," Huntsville,", AL , 35801
 Guntersville,Times Square," 5901 University Dr NW,"," Huntsville,", AL , 35806
 Guntersville,Murano Jewlery," 2801 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Guntersville,Bohnhoff Jewelers," 4410 University Dr NW Ste 129,"," Huntsville,", AL , 35816
 Elmore,Doris Hollands Diamond & Jwlry," 3573 County Road 65,"," Valley Grande,", AL , 36701
 Elmore,Yourneedsrbeads.com," 25 Golden Crest Dr,"," Sylacauga,", AL , 35151
 Elmore,Magnolia's Gift Shop," 125 N Broadway Ave,"," Sylacauga,", AL , 35150
 Elmore,Broadway Pawn," 116 W 2nd St,"," Sylacauga,", AL , 35150
 Elmore,Stacey's Jewelry," 103 E 3rd St,"," Sylacauga,", AL , 35150
 Elmore,Diamond Jewelry Co," 113 N Broadway Ave,"," Sylacauga,", AL , 35150
 Tuscaloosa,Glitz & Glam Boutique," 305 Crawford St,"," Fairfield,", AL , 35064
 Tuscaloosa,Kay Jewelers," 7201 Aaron Aronov Dr Space 33,"," Fairfield,", AL , 35064
 Tuscaloosa,Kay Jewelers," WESTERN Hills Mall,"," Fairfield,", AL , 35064
 Tuscaloosa,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Tuscaloosa,Us Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Tuscaloosa,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Union Grove,Jewelry Repair Center Huntsville," 6275 University Dr NW Ste 22,"," Huntsville,", AL , 35806
 Union Grove,Jolie Bubble," 2801 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Union Grove,Genesis Gemstones and Jewerly," 555 Executive Dr NW,"," Huntsville,", AL , 35816
 Union Grove,Pandora Jewelry," 315 The Bridge St,"," Huntsville,", AL , 35806
 Union Grove,Enise.kitsylane.com," 3518 Rosedale Dr NW,"," Huntsville,", AL , 35810
 Tuscumbia,Zales," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Tuscumbia,Kay Jewelers," 1801 Beltline Rd SW Space A9,"," Decatur,", AL , 35601
 Tuscumbia,Jarvis," 203 Commerce Cir SW,"," Decatur,", AL , 35601
 Tuscumbia,Kellys Jewelry," 1105 Beltline Rd SE,"," Decatur,", AL , 35601
 Tuscumbia,Bama Pawn & Gun," 305 Beltline Rd,"," Decatur,", AL , 35601
 Tyler,Dylan Rings," 119 Brown Springs Rd.,"," Montgomery,", AL , 36117
 Tyler,Campbell's Coins," 4448 Wetumpka Hwy,"," Montgomery,", AL , 36110
 Tyler,Pearl Lewis," 201 Upton Rd,"," Montgomery,", AL , 36108
 Tyler,Klein & Son Jewelers Inc," 7337 Eastchase Pkwy,"," Montgomery,", AL , 36117
 Tyler,Jewel Time," 2270 E South Blvd,"," Montgomery,", AL , 36116
 Woodstock,Pearson Bullion Coin," 1420 McFarland Blvd,"," Northport,", AL , 35476
 Woodstock,Southern Jewelry & Pawn Inc," 2813 McFarland Blvd,"," Northport,", AL , 35476
 Woodstock,Nancy And Company Fine Jewelers," 1848 McFarland Blvd,"," Northport,", AL , 35476
 Woodstock,Alabama Wholesale Diamonds," 1820 Tin Valley Cir,"," Birmingham,", AL , 35235
 Woodstock,We Buy Gold," 880 Brookwood Vlg,"," Birmingham,", AL , 35209
 Woodstock,Hoover Gold Buyer," 3659 Lorna Rd,"," Birmingham,", AL , 35216
 Woodstock,Cash America Pawn," 2017 Bessemer Rd,"," Birmingham,", AL , 35208
 Woodstock,Cash World Pawn," 5354 Highway 280,"," Birmingham,", AL , 35242
 Wilton,Golden Pawn & Jewelry," 2400 Green Springs Hwy,"," Birmingham,", AL , 35209
 Wilton,Aresco Inc," 3525 Lorna Ridge Dr,"," Birmingham,", AL , 35216
 Wilton,Woodruff Manufacturing Co," 205 20th St N Ste 101,"," Birmingham,", AL , 35203
 Wilton,Midas Jewelers," 2225 Bessemer Rd,"," Birmingham,", AL , 35208
 Wilton,Flagship Trading Inc," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilton,Lorch's Jewelers," 1628 Gadsden Hwy Ste 102,"," Birmingham,", AL , 35235
 Wilton,Waldin Jewelers," 5925 Trussville Crossings Pkwy Ste 117,"," Birmingham,", AL , 35235
 Wilton,A Rabbits Tale," 5018 Pinnacle Sq,"," Birmingham,", AL , 35235
 Wilton,Trussville Jewelers," 2030 Gadsden Highway, Ste A,"," Birmingham,", AL , 35235
 Woodville,David's Jewelry," 2107 Whitesburg Dr SE,"," Huntsville,", AL , 35801
 Woodville,Wholesale Jewelry," 3782 University Drive NW,"," Huntsville,", AL , 35816
 Woodville,Buster's Pawn & Used Cars," 2900 Governors Dr SW,"," Huntsville,", AL , 35805
 Woodville,Donny's Diamond Gallery," 2510 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Woodville,DePriest Robbins," 307 Clinton Ave W Ste 220,"," Huntsville,", AL , 35801
 Woodville,Murano Jewelry," 5901 University Dr NW,"," Huntsville,", AL , 35806
 Woodville,Jv Diamond Ctr," 4800 Whitesburg Dr SW # 38,"," Huntsville,", AL , 35802
 Woodville,Klos Diamond Center," 4925 University Dr NW,"," Huntsville,", AL , 35816
 Woodville,My Braceletcom," 1420 Paramount Dr,"," Huntsville,", AL , 35806
 Woodland,Jewels Queen," 700 Quintard Dr,"," Oxford,", AL , 36203
 Woodland,Griffin's Jewelers," 1325 Noble St,"," Anniston,", AL , 36201
 Woodland,Oxford Alabama," 700 Quintard Dr # 30,"," Oxford,", AL , 36203
 Woodland,Mobley Co Jewelers," 901 S Carroll Rd Ste D,"," Villa Rica,", GA , 30180
 Woodland,Villa Rica Pawn Shop," 750 W Bankhead Hwy Ste B,"," Villa Rica,", GA , 30180
 Woodland,Mobley Mitch," 101 Three West Pkwy Vr,"," Villa Rica,", GA , 30180
 Woodland,Orange Street Storehouse," P.O. Box 2001,"," Villa Rica,", GA , 30180
 Woodland,Mobley Company," 155 Fleet Dr,"," Villa Rica,", GA , 30180
 Valley,Better Jewelers," 2901 University Ave,"," Columbus,", GA , 31907
 Valley,Love's Jewelers," 2111 Manchester Expy,"," Columbus,", GA , 31904
 Valley,Jimmy's Jewelers," 1121 Broadway,"," Columbus,", GA , 31901
 Valley,John Paul's Jewelers Inc," 1230 13th Ave,"," Columbus,", GA , 31901
 Valley,Tim's Jewelry," 5300 Sidney Simons Blvd,"," Columbus,", GA , 31904
 Valley,Grace Jewelers," 3131 Manchester Expy,"," Columbus,", GA , 31909
 Valley,Gold & Silver Trading Center," 3717 Gentian Blvd,"," Columbus,", GA , 31907
 Winfield,Sandy's Fine Jewelry & Gifts," 11227 Al Highway 157,"," Moulton,", AL , 35650
 Wilsonville,A Rabbits Tale," 5018 Pinnacle Sq,"," Birmingham,", AL , 35235
 Wilsonville,Trussville Jewelers," 2030 Gadsden Highway, Ste A,"," Birmingham,", AL , 35235
 Wilsonville,"Moon, Ray"," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilsonville,AMW Inc," 1829 29th Ave S,"," Birmingham,", AL , 35209
 Wilsonville,Cobalt Publishing," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilsonville,Martinear Jewelers," 2014 2nd Ave N,"," Birmingham,", AL , 35203
 Shelby,Aintree Capital," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Shelby,1 Dollar Jewelry Galore," 1628 Gadsden Hwy,"," Birmingham,", AL , 35235
 Shelby,Private Gallery," 107 Summit Pkwy,"," Birmingham,", AL , 35209
 Shelby,Brighton," 220 Summit Pl,"," Birmingham,", AL , 35243
 Shelby,Rimani Collection," 900 7th St. West,"," Birmingham,", AL , 35204
 Townley,Zales," 4500 Katies Way,"," Bessemer,", AL , 35022
 Townley,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 Townley,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Tuskegee,Exvoto," 1037 Woodley Rd,"," Montgomery,", AL , 36106
 Tuskegee,Kay Couture," 4307 white acres road (online),"," Montgomery,", AL , 36106
 Tuskegee,It's Fashion," 2041 Coliseum Blvd,"," Montgomery,", AL , 36110
 Tuskegee,Dean's Jewelers," 2101 Eastern Blvd Ste 122,"," Montgomery,", AL , 36117
 Tuskegee Institute,Klein & Son Jewelers Inc," 2920 Zelda Rd,"," Montgomery,", AL , 36106
 Tuskegee Institute,Davis Jewelry," 5540 Atlanta Hwy,"," Montgomery,", AL , 36117
 Union Springs,Dean's Jewelers," 2101 Eastern Blvd Ste 122,"," Montgomery,", AL , 36117
 Union Springs,Gold Valley," 1003 Eastdale Mall,"," Montgomery,", AL , 36117
 Union Springs,Klein & Son Jewelers Inc," 2920 Zelda Rd,"," Montgomery,", AL , 36106
 Union Springs,Davis Jewelry," 5540 Atlanta Hwy,"," Montgomery,", AL , 36117
 Trafford,Kay Jewelers," 5006 Pinnacle Sq Suite 104,"," Birmingham,", AL , 35235
 Trafford,Studios Of Esther Lee," 628 Chestnut St,"," Birmingham,", AL , 35206
 Trafford,Glitz & Glam Boutique," 3326 Woodley Ct,"," Birmingham,", AL , 35216
 Trenton,Simons Jewelers," 2315 A Jordan Ln SW,"," Huntsville,", AL , 35816
 Trenton,Reeds Jewelers," 315 The Bridge St , Suite 107,"," Huntsville,", AL , 35806
 Trenton,Jewelry Repair Center Huntsville," 6275 University Dr NW Ste 22,"," Huntsville,", AL , 35806
 Trenton,Jolie Bubble," 2801 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Trenton,Genesis Gemstones and Jewerly," 555 Executive Dr NW,"," Huntsville,", AL , 35816
 Empire,Brighton," 220 Summit Pl,"," Birmingham,", AL , 35243
 Empire,Rimani Collection," 900 7th St. West,"," Birmingham,", AL , 35204
 Empire,Busby Jewelers," 673 Rockhurst Dr,"," Birmingham,", AL , 35209
 Empire,A Rabbits Tale Inc," 775 Brookwood Vlg,"," Birmingham,", AL , 35209
 Empire,Martinear Jewelers," 728 3rd Ave W # B-1,"," Birmingham,", AL , 35204
 Empire,James Avery Jewelry," 220 Summit Pl #170,"," Birmingham,", AL , 35243
 Troy,Creative Accent," 2270 E South Blvd,"," Montgomery,", AL , 36116
 Troy,Magic Pawn," 1120 Adams Ave,"," Montgomery,", AL , 36104
 Troy,Mulberry Gun & Pawn," 1709 Mulberry St,"," Montgomery,", AL , 36106
 Troy,Harolds Fine Jewelry," 3078 Zelda Rd,"," Montgomery,", AL , 36106
 Troy,Avenue," 2628 Eastern Blvd,"," Montgomery,", AL , 36117
 Troy,Designs By U," 5615 Old Selma Rd,"," Montgomery,", AL , 36108
 Troy,Alabama Gemological Laboratory," 7818 Vaughn Rd,"," Montgomery,", AL , 36116
 Trussville,Aresco Inc," 3525 Lorna Ridge Dr,"," Birmingham,", AL , 35216
 Trussville,Woodruff Manufacturing Co," 205 20th St N Ste 101,"," Birmingham,", AL , 35203
 Trussville,Midas Jewelers," 2225 Bessemer Rd,"," Birmingham,", AL , 35208
 Trussville,Flagship Trading Inc," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Trussville,Lorch's Jewelers," 1628 Gadsden Hwy Ste 102,"," Birmingham,", AL , 35235
 Vance,Mark's Jewelry Homewood," 1919 28th Ave South Suite 145,"," Birmingham,", AL , 35209
 Vance,Regal Wholesale Jewelry," 512 Huffman Rd,"," Birmingham,", AL , 35215
 Vance,Mike's Fine Jewelry," 2324 1st Ave N,"," Birmingham,", AL , 35203
 Vance,Estate Jewelers of Mountain Brook," 2405 Montevallo Road,"," Birmingham,", AL , 35223
 Valley Head,Diamonds," 2100 Hamilton Place Blvd,"," Chattanooga,", TN , 37421
 Valley Head,Sam Edwards Jewelers," 2115 Gunbarrel Rd Ste 2,"," Chattanooga,", TN , 37421
 Valley Head,Homegrown Silver and Stone," 22 Frazier Avenue,"," Chattanooga,", TN , 37405
 Valley Head,Jonesy Wood Design," 3804 Saint Elmo Ave,"," Chattanooga,", TN , 37409
 Haleyville,AAA Pawn," 1508 Moulton St W,"," Decatur,", AL , 35601
 Trinity,Sabghi Jewelers," 7500 Memorial Pkwy SW,"," Huntsville,", AL , 35802
 Trinity,Osborne's Jewelers," 3502 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Trinity,Simons Jewelers," 2315 Jordan Ln SW,"," Huntsville,", AL , 35805
 Trinity,Zales," 5901 University Dr NW,"," Huntsville,", AL , 35806
 Trinity,Zales," 2801 Memorial Pkwy SW Ste 105B,"," Huntsville,", AL , 35801
 Trinity,Alexander's Jewelry & Coin Investors," 2314 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Trinity,Kay Jewelers," 2801 Memorial Pkwy SW Space 272,"," Huntsville,", AL , 35801
 Trinity,Littman Jewelers," 2801 Memorial Pkwy SW Ste 170,"," Huntsville,", AL , 35801
 Shannon,Waldin Jewelers," 1477 Gadsden Hwy Ste 106,"," Birmingham,", AL , 35235
 Shannon,Sander's Jewelry," 2000 Southbridge Pkwy # A,"," Birmingham,", AL , 35209
 Shannon,New York Jewelers," 775 Brookwood Vlg,"," Birmingham,", AL , 35209
 Shannon,Jingers Jewaels," 5 Glasgow Rd,"," Birmingham,", AL , 35224
 Shannon,Isbell Jewelers," 4448 Cahaba River Blvd,"," Birmingham,", AL , 35216
 Shannon,Soleil," 2850 Venice Rd SW,"," Birmingham,", AL , 35211
 Shannon,New York Jewelers," 715 Brookwood Vlg,"," Birmingham,", AL , 35209
 Shannon,Coman Baum Fine Jewelry," 270 Doug Baker Blvd Ste 500,"," Birmingham,", AL , 35242
 Semmes,Citronelle Jewelry Watch And Coins," 19790 N 3rd St,"," Citronelle,", AL , 36522
 Semmes,The Silver Box," 19275 N Main St,"," Citronelle,", AL , 36522
 Semmes,Gold & Diamond Exchange," 3636 Main St,"," Moss Point,", MS , 39563
 Sheffield,Jewelry Tree," 183 James Rd,"," Hartselle,", AL , 35640
 Sheffield,Buzzy's Jewelry Repair-Sales," 907 Highway 31 SW,"," Hartselle,", AL , 35640
 Sheffield,Gold Mine Jewelry," 822 Highway 31 SW,"," Hartselle,", AL , 35640
 Sheffield,Cornerstone Jewelry," 401 Cruise St.,"," Corinth,", MS , 38834
 Hanceville,Bank Street Antique Mall," 818 Bank St NE,"," Decatur,", AL , 35601
 Hanceville,Esmeralda's Jewelry," 101 Albert St SW,"," Decatur,", AL , 35601
 Hanceville,Diamonds & Onyx Inc," 324 3rd Way,"," Pleasant Grove,", AL , 35127
 Hanceville,Glitz & Glam Boutique," 305 Crawford St,"," Fairfield,", AL , 35064
 Haleyville,J C's 14 Carat," 14 Karat,"," Decatur,", AL , 35601
 Haleyville,Designed Jewelry," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Haleyville,Jamie Hood Jewelers," 1690 Beltline Rd SW,"," Decatur,", AL , 35601
 Haleyville,Hobbs Jewelers," 1605 Beltline Rd SW,"," Decatur,", AL , 35601
 Seminole,Len's Jewelers," 22172 Highway 31,"," Flomaton,", AL , 36441
 Seminole,Southern Bullion Coin And Jewelry," 3698 Airport Blvd,"," Mobile,", AL , 36608
 Seminole,Mobile Bay Coins," 2104 Government St,"," Mobile,", AL , 36606
 Vance,Kay Jewelers," 748 Brookwood Vlg,"," Birmingham,", AL , 35209
 Vance,Kay Jewelers," 5006 Pinnacle Sq Suite 104,"," Birmingham,", AL , 35235
 Vance,Studios Of Esther Lee," 628 Chestnut St,"," Birmingham,", AL , 35206
 Valley Head,Jared - Galleria of Jewelry," 2001 Gunbarrel Rd,"," Chattanooga,", TN , 37421
 Valley Head,Goss Company Jewelers," 1925 Gunbarrel Rd Ste 117,"," Chattanooga,", TN , 37421
 Valley Head,R & J Repair Service," 6865 Lee Hwy,"," Chattanooga,", TN , 37421
 Valley Head,Schenck M M Jeweler," 3901 Hixson Pike Ste 173,"," Chattanooga,", TN , 37415
 Troy,Jewelry Designs Unlimited," 5230 Atlanta Hwy,"," Montgomery,", AL , 36109
 Troy,Frances Edwards Antiques," 1010 E Fairview Ave,"," Montgomery,", AL , 36106
 Troy,Silk Umbrella," 2141 Vaughn Ln,"," Montgomery,", AL , 36106
 Troy,Lg," 1100 Chandler St,"," Montgomery,", AL , 36104
 Trenton,Pandora Jewelry," 315 The Bridge St,"," Huntsville,", AL , 35806
 Empire,Southern Coin & Collectibles," 3081 Lorna Rd Ste 100,"," Birmingham,", AL , 35216
 Empire,Martinear Jewelers," 2414 2nd Ave N,"," Birmingham,", AL , 35203
 Empire,Sander's Jewelry," 2000A Southbridge Pkwy Ste 420,"," Birmingham,", AL , 35209
 Empire,Waldin Jewelers," 1477 Gadsden Hwy Ste 106,"," Birmingham,", AL , 35235
 Empire,Sander's Jewelry," 2000 Southbridge Pkwy # A,"," Birmingham,", AL , 35209
 Trafford,Garcia's Fine Jewelry," 421 Valley Ave,"," Birmingham,", AL , 35209
 Trafford,Shay's Jewelers," 3301 Lorna Rd,"," Birmingham,", AL , 35216
 Trafford,Gordon's Jewelers," 735 Brookwood Vlg,"," Birmingham,", AL , 35209
 Trafford,Mike's Jewelry Pawn & Music Ctr," 2324 1st Ave N,"," Birmingham,", AL , 35203
 Trafford,Isbell Jewelers," 448 Cahaba Park Cir,"," Birmingham,", AL , 35242
 Trafford,Diamonds Direct Birmingham," 2800 Cahaba Village Plaza,"," Birmingham,", AL , 35244
 Tuskegee Institute,Creative Accent," 2270 E South Blvd,"," Montgomery,", AL , 36116
 Tuskegee Institute,Magic Pawn," 1120 Adams Ave,"," Montgomery,", AL , 36104
 Tuskegee Institute,Mulberry Gun & Pawn," 1709 Mulberry St,"," Montgomery,", AL , 36106
 Tuskegee Institute,Harolds Fine Jewelry," 3078 Zelda Rd,"," Montgomery,", AL , 36106
 Union Springs,Creative Accent," 2270 E South Blvd,"," Montgomery,", AL , 36116
 Union Springs,Magic Pawn," 1120 Adams Ave,"," Montgomery,", AL , 36104
 Union Springs,Mulberry Gun & Pawn," 1709 Mulberry St,"," Montgomery,", AL , 36106
 Tuskegee,Gold Valley," 1003 Eastdale Mall,"," Montgomery,", AL , 36117
 Tuskegee,Klein & Son Jewelers Inc," 2920 Zelda Rd,"," Montgomery,", AL , 36106
 Tuskegee,Davis Jewelry," 5540 Atlanta Hwy,"," Montgomery,", AL , 36117
 Tuskegee,Creative Accent," 2270 E South Blvd,"," Montgomery,", AL , 36116
 Gulf Shores,Custom Fast-Fix Jewelry Repair," 7335 Airport Blvd,"," Mobile,", AL , 36608
 Gulf Shores,John Jeweler Bosco," 3507 Montlimar Plaza Dr,"," Mobile,", AL , 36609
 Gulf Shores,Engraving By Carol," 402 Cody Rd S,"," Mobile,", AL , 36695
 Gulf Shores,Cash America Pawn," 5631 Old Pascagoula Rd,"," Mobile,", AL , 36619
 Gulf Shores,Karat Patch Jewelers," 3966 Airport Blvd,"," Mobile,", AL , 36608
 Gulf Shores,Friedman's Fine Jewelry," 851 E I65 Service Rd S,"," Mobile,", AL , 36606
 Gulf Shores,Zales," 3213 Bel Air Mall,"," Mobile,", AL , 36606
 Gurley,Sabghi Jewelers," 1302 Huntsville Hwy,"," Fayetteville,", TN , 37334
 Valhermoso Springs,David's Jewelry," 2107 Whitesburg Dr SE,"," Huntsville,", AL , 35801
 Valhermoso Springs,Wholesale Jewelry," 3782 University Drive NW,"," Huntsville,", AL , 35816
 Valhermoso Springs,Buster's Pawn & Used Cars," 2900 Governors Dr SW,"," Huntsville,", AL , 35805
 Valhermoso Springs,Donny's Diamond Gallery," 2510 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Valhermoso Springs,DePriest Robbins," 307 Clinton Ave W Ste 220,"," Huntsville,", AL , 35801
 Guntersville,Loletta's Jewelry," 4800 Whitesburg Dr SW,"," Huntsville,", AL , 35802
 Guntersville,Hobbs Jewelers," 2801 Memorial Pkwy SW # 105B,"," Huntsville,", AL , 35801
 Guntersville,Super Pawn," 3782 University Dr NW,"," Huntsville,", AL , 35816
 Guntersville,Simons Jewelers," 2315 A Jordan Ln SW,"," Huntsville,", AL , 35816
 Guntersville,Reeds Jewelers," 315 The Bridge St , Suite 107,"," Huntsville,", AL , 35806
 Guntersville,Jewelry Repair Center Huntsville," 6275 University Dr NW Ste 22,"," Huntsville,", AL , 35806
 Guntersville,Jolie Bubble," 2801 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Guntersville,Genesis Gemstones and Jewerly," 555 Executive Dr NW,"," Huntsville,", AL , 35816
 Guntersville,Pandora Jewelry," 315 The Bridge St,"," Huntsville,", AL , 35806
 Elmore,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Elmore,Griffin's Jewelers," 123 N Broadway Ave,"," Sylacauga,", AL , 35150
 Elmore,Griffin's Jewelers," 123 S Broadway Ave,"," Sylacauga,", AL , 35150
 Elmore,Coleman's Jewelry & Apparel," 225 Prairie St N,"," Union Springs,", AL , 36089
 Elmore,Gwen's Place," 222 Prairie St N,"," Union Springs,", AL , 36089
 Elmore,Michael's Jewelry & Pawn," 205 W College St,"," Columbiana,", AL , 35051
 Tuscaloosa,KC Charms," 704 Greenbriar Rd,"," Fairfield,", AL , 35064
 Tuscaloosa,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Tuscaloosa,Paul's Diamond Ctr," 300 Colonial Promenade Pkwy Ste 300,"," Alabaster,", AL , 35007
 Tuscaloosa,Scott's Jewelry & Pawn," 873 1st St N,"," Alabaster,", AL , 35007
 Tuscaloosa,Paul's Diamond Center," 3582 Pelham Pkwy,"," Pelham,", AL , 35124
 Union Grove,Mamas New Hobby," 1501 Jordan Lane,"," Huntsville,", AL , 35816
 Union Grove,Super Pawn," 4210 Oakwood Ave NW,"," Huntsville,", AL , 35810
 Union Grove,David's Jewelry," 2107 Whitesburg Dr SE,"," Huntsville,", AL , 35801
 Union Grove,Wholesale Jewelry," 3782 University Drive NW,"," Huntsville,", AL , 35816
 Union Grove,Buster's Pawn & Used Cars," 2900 Governors Dr SW,"," Huntsville,", AL , 35805
 Union Grove,Donny's Diamond Gallery," 2510 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Tuscumbia,Jimmy Smith Jewelers," Southland Plz, Decatur AL, 35601,"," Decatur,", AL , 35601
 Tuscumbia,It's Fashion," 1820 6th Ave SE,"," Decatur,", AL , 35601
 Tuscumbia,Jimmy Smith Jewelers," 2019 6th Ave SE Ste 2,"," Decatur,", AL , 35601
 Tuscumbia,Southern Bullion Coin & Jewelry," 1605 Beltline Rd SW,"," Decatur,", AL , 35601
 Tuscumbia,Gold & Diamond Inc," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Tuscumbia,AAA Pawn," 1508 Moulton St W,"," Decatur,", AL , 35601
 Tuscumbia,J C's 14 Carat," 14 Karat,"," Decatur,", AL , 35601
 Tyler,Rosen Jewelry Company," 946 Plantation Way,"," Montgomery,", AL , 36117
 Tyler,The Antique Store & More," 440 Coliseum Blvd,"," Montgomery,", AL , 36109
 Tyler,Hab Jewelers," 2801 Zelda Rd,"," Montgomery,", AL , 36106
 Tyler,Versona," 7232 Eastchase Pkwy,"," Montgomery,", AL , 36117
 Tyler,Betsy Boop's Place," 55 Vonora Ave,"," Montgomery,", AL , 36107
 Tyler,Jewel Bank Fine Jewelry," 8073 Eastchase Pkwy,"," Montgomery,", AL , 36117
 Tyler,Harolds Fine Jewelry," 2801 Zelda Rd,"," Montgomery,", AL , 36106
 Woodstock,Cash America Pawn," 9416 Parkway E,"," Birmingham,", AL , 35206
 Woodstock,Southeastern Jewelers Inc," 5299 Valleydale Rd,"," Birmingham,", AL , 35242
 Wilton,"Moon, Ray"," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Woodville,Kang Enterprises INC," 10127 Versailles Dr SE,"," Huntsville,", AL , 35803
 Woodland,Empire Jewelers," 901 S Carroll Rd,"," Villa Rica,", GA , 30180
 Valley,Nationwide Pawn & Jewelers," 2901 University Ave,"," Columbus,", GA , 31907
 Valley,Columbus Pawn Shop," 2241 Fort Benning Rd,"," Columbus,", GA , 31903
 Wilsonville,The Watch Shop," 2517 3rd Ave S,"," Birmingham,", AL , 35233
 Wilsonville,Avenue," 5287 Highway 280 Ste 245,"," Birmingham,", AL , 35242
 Townley,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 Townley,Rebecca's Jewelry," 1825 13th Ave N,"," Bessemer,", AL , 35020
 Townley,My Jeweler," 1825 12th Ave N,"," Bessemer,", AL , 35020
 Townley,Wholesale Accessory Market," 4959 15th Street Rd,"," Bessemer,", AL , 35023
 Shelby,Busby Jewelers," 673 Rockhurst Dr,"," Birmingham,", AL , 35209
 Shelby,A Rabbits Tale Inc," 775 Brookwood Vlg,"," Birmingham,", AL , 35209
 Shelby,Martinear Jewelers," 728 3rd Ave W # B-1,"," Birmingham,", AL , 35204
 Shelby,James Avery Jewelry," 220 Summit Pl #170,"," Birmingham,", AL , 35243
 Trussville,Waldin Jewelers," 5925 Trussville Crossings Pkwy Ste 117,"," Birmingham,", AL , 35235
